id,meio,nome,cidade,regiao_metropolitana,uf,estado,regiao,pais,fonte,cidade_id_ibge
id2522,Jornal,DIARIO  SERRANO,CRUZ ALTA,n/d,RS,Rio Grande do Sul,Sul,Brasil,Secom/PR,4306106
id2523,Jornal,TRIBUNA DAS CIDADES,CRUZ ALTA,n/d,RS,Rio Grande do Sul,Sul,Brasil,Secom/PR,4306106
id2524,Jornal,ESTILO,CRUZ ALTA,n/d,RS,Rio Grande do Sul,Sul,Brasil,Secom/PR,4306106
id2525,Jornal,GAZETA DE CRUZ ALTA,CRUZ ALTA,n/d,RS,Rio Grande do Sul,Sul,Brasil,Secom/PR,4306106
id5205,Jornal,JORNAL ESTILO,CRUZ ALTA,n/d,RS,Rio Grande do Sul,Sul,Brasil,Adjori-Rs,4306106
id5723,Jornal,FOLHA DE CAXIAS,CRUZ ALTA,n/d,RS,Rio Grande do Sul,Sul,Brasil,Central de Diários,4306106
id5724,Jornal,DIÁRIO  SERRANO,CRUZ ALTA,n/d,RS,Rio Grande do Sul,Sul,Brasil,Central de Diários,4306106
id125,Jornal,JORNAL DO PLANALTO,CRUZ DAS ALMAS,n/d,BA,Bahia,Nordeste,Brasil,Secom/PR,2909802
id1679,Jornal,VALE DO RIO DA AREIA,CRUZ MACHADO,n/d,PR,Paraná,Sul,Brasil,Secom/PR,4106803
id4119,Jornal,A NOTICIA,CRUZEIRO,n/d,SP,São Paulo,Sudeste,Brasil,Secom/PR,3513405
id1680,Jornal,FOLHETIM - GRAFICA E JORNAL,CRUZEIRO DO OESTE,n/d,PR,Paraná,Sul,Brasil,Secom/PR,4106605
id1681,Jornal,TRIBUNA DO OESTE,CRUZEIRO DO OESTE,n/d,PR,Paraná,Sul,Brasil,Secom/PR,4106605
id4120,Jornal,REAÇAO POPULAR,CUBATÃO,n/d,SP,São Paulo,Sudeste,Brasil,Secom/PR,3513504
id4121,Jornal,DIARIO DE CUBATAO,CUBATÃO,n/d,SP,São Paulo,Sudeste,Brasil,Secom/PR,3513504
id4122,Jornal,JORNAL DA CIDADE,CUBATÃO,n/d,SP,São Paulo,Sudeste,Brasil,Secom/PR,3513504
id4123,Jornal,ACONTECE COMUNICAÇÕES (EX - ACONTECE CUBATÃO),CUBATÃO,n/d,SP,São Paulo,Sudeste,Brasil,Secom/PR,3513504
id4124,Jornal,O CUBATAO,CUBATÃO,n/d,SP,São Paulo,Sudeste,Brasil,Secom/PR,3513504
id4125,Jornal,O POVO,CUBATÃO,n/d,SP,São Paulo,Sudeste,Brasil,Secom/PR,3513504
id1280,Online,MATO GROSSO NOTICIAS,CUIABÁ,n/d,MT,Mato Grosso,Centro-Oeste,Brasil,Secom/PR,5103403
id1281,Online,OLHAR DIRETO,CUIABÁ,n/d,MT,Mato Grosso,Centro-Oeste,Brasil,Secom/PR,5103403
id1282,Online,AGRO NOTÍCIA,CUIABÁ,n/d,MT,Mato Grosso,Centro-Oeste,Brasil,Secom/PR,5103403
id1283,Online,JORNAL DE MATO GROSSO,CUIABÁ,n/d,MT,Mato Grosso,Centro-Oeste,Brasil,Secom/PR,5103403
id1284,Online,FOLHA DO ESTADO,CUIABÁ,n/d,MT,Mato Grosso,Centro-Oeste,Brasil,Secom/PR,5103403
id1285,Online,24 HORASNEWS,CUIABÁ,n/d,MT,Mato Grosso,Centro-Oeste,Brasil,Secom/PR,5103403
id1286,Online,ISSO É NOTÍCIA,CUIABÁ,n/d,MT,Mato Grosso,Centro-Oeste,Brasil,Secom/PR,5103403
id1287,Online,REPÓRTER MT,CUIABÁ,n/d,MT,Mato Grosso,Centro-Oeste,Brasil,Secom/PR,5103403
id1288,Online,DIARIO DE CUIABA,CUIABÁ,n/d,MT,Mato Grosso,Centro-Oeste,Brasil,Secom/PR,5103403
id1289,Online,RADIO WEB AMERICA,CUIABÁ,n/d,MT,Mato Grosso,Centro-Oeste,Brasil,Secom/PR,5103403
id1290,Online,FOLHAMAX,CUIABÁ,n/d,MT,Mato Grosso,Centro-Oeste,Brasil,Secom/PR,5103403
id1291,Online,MIDIANEWS,CUIABÁ,n/d,MT,Mato Grosso,Centro-Oeste,Brasil,Secom/PR,5103403
id1292,Online,GESTÃO PÚBLICA NEWS,CUIABÁ,n/d,MT,Mato Grosso,Centro-Oeste,Brasil,Secom/PR,5103403
id1293,Online,BLOG PÁGINA DO E,CUIABÁ,n/d,MT,Mato Grosso,Centro-Oeste,Brasil,Secom/PR,5103403
id1294,Online,GAZETA DIGITAL,CUIABÁ,n/d,MT,Mato Grosso,Centro-Oeste,Brasil,Secom/PR,5103403
id1295,Online,CUIABA MAIS,CUIABÁ,n/d,MT,Mato Grosso,Centro-Oeste,Brasil,Secom/PR,5103403
id1296,Online,CIRCUITO MATO GROSSO,CUIABÁ,n/d,MT,Mato Grosso,Centro-Oeste,Brasil,Secom/PR,5103403
id1297,Online,SEDENTARIO E HIPERATIVO,CUIABÁ,n/d,MT,Mato Grosso,Centro-Oeste,Brasil,Secom/PR,5103403
id1298,Online,A NOTICIA MT,CUIABÁ,n/d,MT,Mato Grosso,Centro-Oeste,Brasil,Secom/PR,5103403
id1299,Online,O DOCUMENTO,CUIABÁ,n/d,MT,Mato Grosso,Centro-Oeste,Brasil,Secom/PR,5103403
id1300,Online,RDNEWS,CUIABÁ,n/d,MT,Mato Grosso,Centro-Oeste,Brasil,Secom/PR,5103403
id1301,Online,AGORA MATO GROSSO,CUIABÁ,n/d,MT,Mato Grosso,Centro-Oeste,Brasil,Secom/PR,5103403
id1302,Online,HIPER NOTICIAS,CUIABÁ,n/d,MT,Mato Grosso,Centro-Oeste,Brasil,Secom/PR,5103403
id1342,Jornal,JORNAL DA CIDADE,CUIABÁ,n/d,MT,Mato Grosso,Centro-Oeste,Brasil,Secom/PR,5103403
id1344,Jornal,O ESTADAO MATOGROSSENSE,CUIABÁ,n/d,MT,Mato Grosso,Centro-Oeste,Brasil,Secom/PR,5103403
id1345,Jornal,DIARIO DE CUIABA,CUIABÁ,n/d,MT,Mato Grosso,Centro-Oeste,Brasil,Secom/PR,5103403
id1346,Jornal,JORNAL DO CARRO,CUIABÁ,n/d,MT,Mato Grosso,Centro-Oeste,Brasil,Secom/PR,5103403
id1347,Jornal,CIRCUITO MATO GROSSO,CUIABÁ,n/d,MT,Mato Grosso,Centro-Oeste,Brasil,Secom/PR,5103403
id1348,Jornal,EXTRA,CUIABÁ,n/d,MT,Mato Grosso,Centro-Oeste,Brasil,Secom/PR,5103403
id1349,Jornal,PAGINA UNICA,CUIABÁ,n/d,MT,Mato Grosso,Centro-Oeste,Brasil,Secom/PR,5103403
id1350,Jornal,NORTAO JORNAL,CUIABÁ,n/d,MT,Mato Grosso,Centro-Oeste,Brasil,Secom/PR,5103403
id1351,Jornal,A CRÍTICA DE CUIABÁ,CUIABÁ,n/d,MT,Mato Grosso,Centro-Oeste,Brasil,Secom/PR,5103403
id1352,Jornal,JORNAL DAS CIDADES MT,CUIABÁ,n/d,MT,Mato Grosso,Centro-Oeste,Brasil,Secom/PR,5103403
id1353,Jornal,FOLHA DO ESTADO,CUIABÁ,n/d,MT,Mato Grosso,Centro-Oeste,Brasil,Secom/PR,5103403
id1354,Jornal,JORNAL CENTRO OESTE POPULAR,CUIABÁ,n/d,MT,Mato Grosso,Centro-Oeste,Brasil,Secom/PR,5103403
id1355,Jornal,BASTIDORES DO PODER,CUIABÁ,n/d,MT,Mato Grosso,Centro-Oeste,Brasil,Secom/PR,5103403
id1356,Jornal,A CRONICA,CUIABÁ,n/d,MT,Mato Grosso,Centro-Oeste,Brasil,Secom/PR,5103403
id1357,Jornal,O INDEPENDENTE,CUIABÁ,n/d,MT,Mato Grosso,Centro-Oeste,Brasil,Secom/PR,5103403
id1358,Jornal,CORREIO DA SEMANA,CUIABÁ,n/d,MT,Mato Grosso,Centro-Oeste,Brasil,Secom/PR,5103403
id4976,Jornal,JORNAL A GAZETA,CUIABÁ,n/d,MT,Mato Grosso,Centro-Oeste,Brasil,Atlas da Notícia,5103403
id5056,Online,O LIVRE,CUIABÁ,n/d,MT,Mato Grosso,Centro-Oeste,Brasil,Atlas da Notícia,5103403
id5797,Jornal,A GAZETA,CUIABÁ,n/d,MT,Mato Grosso,Centro-Oeste,Brasil,ANJ,5103403
id1533,Online,BLOG DO ESMAEL,CURITIBA,RM Curitiba,PR,Paraná,Sul,Brasil,Secom/PR,4106902
id1534,Online,CARROS PARA DEFICIENTE,CURITIBA,RM Curitiba,PR,Paraná,Sul,Brasil,Secom/PR,4106902
id1535,Online,EMOBILE,CURITIBA,RM Curitiba,PR,Paraná,Sul,Brasil,Secom/PR,4106902
id1536,Online,DAILYMOTION,CURITIBA,RM Curitiba,PR,Paraná,Sul,Brasil,Secom/PR,4106902
id1537,Online,SUPERDOWNLOADS,CURITIBA,RM Curitiba,PR,Paraná,Sul,Brasil,Secom/PR,4106902
id1538,Online,PROFISSAO MESTRE,CURITIBA,RM Curitiba,PR,Paraná,Sul,Brasil,Secom/PR,4106902
id1539,Online,MEGA CURIOSO,CURITIBA,RM Curitiba,PR,Paraná,Sul,Brasil,Secom/PR,4106902
id1540,Online,DEFICIENTE ONLINE,CURITIBA,RM Curitiba,PR,Paraná,Sul,Brasil,Secom/PR,4106902
id1541,Online,AMO VOLEIBOL,CURITIBA,RM Curitiba,PR,Paraná,Sul,Brasil,Secom/PR,4106902
id1542,Online,GOSPEL+,CURITIBA,RM Curitiba,PR,Paraná,Sul,Brasil,Secom/PR,4106902
id1543,Online,GESTOUR,CURITIBA,RM Curitiba,PR,Paraná,Sul,Brasil,Secom/PR,4106902
id1544,Online,A VERDADE SEM RETOQUE (FOLHA DE TAMANDARE),CURITIBA,RM Curitiba,PR,Paraná,Sul,Brasil,Secom/PR,4106902
id1545,Online,GAZETA MARINGA,CURITIBA,RM Curitiba,PR,Paraná,Sul,Brasil,Secom/PR,4106902
id1546,Online,NOTÍCIAS PARANÁ,CURITIBA,RM Curitiba,PR,Paraná,Sul,Brasil,Secom/PR,4106902
id1547,Online,AMAZING PIXEL,CURITIBA,RM Curitiba,PR,Paraná,Sul,Brasil,Secom/PR,4106902
id1548,Online,JMA-JORNAL MEIO AMBIENTE,CURITIBA,RM Curitiba,PR,Paraná,Sul,Brasil,Secom/PR,4106902
id1549,Online,BLOG DA JOICE,CURITIBA,RM Curitiba,PR,Paraná,Sul,Brasil,Secom/PR,4106902
id1550,Online,BLOG BOBAGENTO,CURITIBA,RM Curitiba,PR,Paraná,Sul,Brasil,Secom/PR,4106902
id1551,Online,PORTAL BANDA B,CURITIBA,RM Curitiba,PR,Paraná,Sul,Brasil,Secom/PR,4106902
id1552,Online,JOVEM NERD,CURITIBA,RM Curitiba,PR,Paraná,Sul,Brasil,Secom/PR,4106902
id1553,Online,RADAR MOBILE,CURITIBA,RM Curitiba,PR,Paraná,Sul,Brasil,Secom/PR,4106902
id1554,Online,TECMUNDO GAMES (EX BAIXAKI JOGOS),CURITIBA,RM Curitiba,PR,Paraná,Sul,Brasil,Secom/PR,4106902
id1555,Online,PORTAL RPC (GAZETA DO POVO),CURITIBA,RM Curitiba,PR,Paraná,Sul,Brasil,Secom/PR,4106902
id1556,Online,AMO VOLEI DE PRAIA,CURITIBA,RM Curitiba,PR,Paraná,Sul,Brasil,Secom/PR,4106902
id1557,Online,BEM PARANA - JORNAL DO ESTADO,CURITIBA,RM Curitiba,PR,Paraná,Sul,Brasil,Secom/PR,4106902
id1558,Online,PESSOAS COM DEFICIENCIA,CURITIBA,RM Curitiba,PR,Paraná,Sul,Brasil,Secom/PR,4106902
id1559,Online,DIGITAL PREMIUM,CURITIBA,RM Curitiba,PR,Paraná,Sul,Brasil,Secom/PR,4106902
id1560,Online,BAIXAKI,CURITIBA,RM Curitiba,PR,Paraná,Sul,Brasil,Secom/PR,4106902
id1561,Online,MESTRE CERVEJEIRO,CURITIBA,RM Curitiba,PR,Paraná,Sul,Brasil,Secom/PR,4106902
id1562,Online,JORNAL DO ONIBUS,CURITIBA,RM Curitiba,PR,Paraná,Sul,Brasil,Secom/PR,4106902
id1563,Online,PARANA ONLINE (O ESTADO DO PARANA),CURITIBA,RM Curitiba,PR,Paraná,Sul,Brasil,Secom/PR,4106902
id1564,Online,CONSULTA REMÉDIOS,CURITIBA,RM Curitiba,PR,Paraná,Sul,Brasil,Secom/PR,4106902
id1565,Online,PARANÁ PORTAL,CURITIBA,RM Curitiba,PR,Paraná,Sul,Brasil,Secom/PR,4106902
id1566,Online,TECMUNDO,CURITIBA,RM Curitiba,PR,Paraná,Sul,Brasil,Secom/PR,4106902
id1567,Online,SIX BILLION,CURITIBA,RM Curitiba,PR,Paraná,Sul,Brasil,Secom/PR,4106902
id1568,Online,CAMINHÕES E CARRETAS,CURITIBA,RM Curitiba,PR,Paraná,Sul,Brasil,Secom/PR,4106902
id1569,Online,TUDO GOSTOSO,CURITIBA,RM Curitiba,PR,Paraná,Sul,Brasil,Secom/PR,4106902
id1570,Online,MUNDO POSITIVO,CURITIBA,RM Curitiba,PR,Paraná,Sul,Brasil,Secom/PR,4106902
id1571,Online,GRUPO NZN,CURITIBA,RM Curitiba,PR,Paraná,Sul,Brasil,Secom/PR,4106902
id1572,Online,EU JA FUI,CURITIBA,RM Curitiba,PR,Paraná,Sul,Brasil,Secom/PR,4106902
id1573,Online,ALTOS AGITOS,CURITIBA,RM Curitiba,PR,Paraná,Sul,Brasil,Secom/PR,4106902
id1574,Online,EM RESUMO,CURITIBA,RM Curitiba,PR,Paraná,Sul,Brasil,Secom/PR,4106902
id1575,Online,GAZETA DO POVO,CURITIBA,RM Curitiba,PR,Paraná,Sul,Brasil,Secom/PR,4106902
id1576,Online,TODA ELA,CURITIBA,RM Curitiba,PR,Paraná,Sul,Brasil,Secom/PR,4106902
id1577,Online,MINHA SERIE,CURITIBA,RM Curitiba,PR,Paraná,Sul,Brasil,Secom/PR,4106902
id1578,Online,BEM PUBLICO,CURITIBA,RM Curitiba,PR,Paraná,Sul,Brasil,Secom/PR,4106902
id1579,Online,RG MOVEL,CURITIBA,RM Curitiba,PR,Paraná,Sul,Brasil,Secom/PR,4106902
id1580,Online,RICMAIS PARANÁ,CURITIBA,RM Curitiba,PR,Paraná,Sul,Brasil,Secom/PR,4106902
id1581,Online,GESTAO EDUCACIONAL,CURITIBA,RM Curitiba,PR,Paraná,Sul,Brasil,Secom/PR,4106902
id1582,Online,MASSA NEWS,CURITIBA,RM Curitiba,PR,Paraná,Sul,Brasil,Secom/PR,4106902
id1583,Online,JORNAL IMPACTO PARANA,CURITIBA,RM Curitiba,PR,Paraná,Sul,Brasil,Secom/PR,4106902
id1682,Jornal,JORNAL NOTICIAS PARANA (EX JORNAL PARANA),CURITIBA,RM Curitiba,PR,Paraná,Sul,Brasil,Secom/PR,4106902
id1683,Jornal,JORNAL DO ÔNIBUS,CURITIBA,RM Curitiba,PR,Paraná,Sul,Brasil,Secom/PR,4106902
id1685,Jornal,BEM PARANÁ (EX JORNAL DO ESTADO),CURITIBA,RM Curitiba,PR,Paraná,Sul,Brasil,Secom/PR,4106902
id1686,Jornal,IMPACTO PARANA,CURITIBA,RM Curitiba,PR,Paraná,Sul,Brasil,Secom/PR,4106902
id1687,Jornal,JORNAL DO SÍNDICO,CURITIBA,RM Curitiba,PR,Paraná,Sul,Brasil,Secom/PR,4106902
id1688,Jornal,JORNAL MEIO AMBIENTE,CURITIBA,RM Curitiba,PR,Paraná,Sul,Brasil,Secom/PR,4106902
id1689,Jornal,FOLHA DO BATEL,CURITIBA,RM Curitiba,PR,Paraná,Sul,Brasil,Secom/PR,4106902
id1690,Jornal,GAZETA CAMPO COMPRIDO & REGIÕES,CURITIBA,RM Curitiba,PR,Paraná,Sul,Brasil,Secom/PR,4106902
id1691,Jornal,TRIBUNA METROPOLITANA,CURITIBA,RM Curitiba,PR,Paraná,Sul,Brasil,Secom/PR,4106902
id1692,Jornal,INDUSTRIA E COMERCIO,CURITIBA,RM Curitiba,PR,Paraná,Sul,Brasil,Secom/PR,4106902
id1693,Jornal,FOLHA CURITIBANA,CURITIBA,RM Curitiba,PR,Paraná,Sul,Brasil,Secom/PR,4106902
id1694,Jornal,AGENDA LOCAL,CURITIBA,RM Curitiba,PR,Paraná,Sul,Brasil,Secom/PR,4106902
id1695,Jornal,BOA VISTA EM PAGINAS,CURITIBA,RM Curitiba,PR,Paraná,Sul,Brasil,Secom/PR,4106902
id1696,Jornal,REGIAO SUL,CURITIBA,RM Curitiba,PR,Paraná,Sul,Brasil,Secom/PR,4106902
id1698,Jornal,HORA H,CURITIBA,RM Curitiba,PR,Paraná,Sul,Brasil,Secom/PR,4106902
id1699,Jornal,A SEMANA,CURITIBA,RM Curitiba,PR,Paraná,Sul,Brasil,Secom/PR,4106902
id1700,Jornal,METRO,CURITIBA,RM Curitiba,PR,Paraná,Sul,Brasil,Secom/PR,4106902
id1701,Jornal,CORREIO PARANAENSE,CURITIBA,RM Curitiba,PR,Paraná,Sul,Brasil,Secom/PR,4106902
id4958,Jornal,GAZETA DO POVO,CURITIBA,RM Curitiba,PR,Paraná,Sul,Brasil,Atlas da Notícia,4106902
id4980,Online,JORNAL COMUNICAÇÃO,CURITIBA,RM Curitiba,PR,Paraná,Sul,Brasil,Atlas da Notícia,4106902
id5023,Online,LIVRE.JOR,CURITIBA,RM Curitiba,PR,Paraná,Sul,Brasil,Atlas da Notícia,4106902
id5515,Jornal,A VERDADE SEM RETOQUE,CURITIBA,RM Curitiba,PR,Paraná,Sul,Brasil,Adjori-Pr,4106902
id5526,Jornal,IMPACTO PARANÁ,CURITIBA,RM Curitiba,PR,Paraná,Sul,Brasil,Adjori-Pr,4106902
id5872,Jornal,PARANÁ ONLINE,CURITIBA,RM Curitiba,PR,Paraná,Sul,Brasil,ANJ,4106902
id5877,Jornal,TRIBUNA DO PARANÁ,CURITIBA,RM Curitiba,PR,Paraná,Sul,Brasil,ANJ,4106902
id4888,Online,BIODIESELBR,CURITIBA,RM Curitiba,PR,Paraná,Sul,Brasil,Atlas da Notícia,4106902
id2784,Online,A SEMANA,CURITIBANOS,n/d,SC,Santa Catarina,Sul,Brasil,Secom/PR,4204806
id2976,Jornal,A SEMANA,CURITIBANOS,n/d,SC,Santa Catarina,Sul,Brasil,Secom/PR,4204806
id2264,Jornal,EXPRESSO,CURRAIS NOVOS,n/d,RN,Rio Grande do Norte,Nordeste,Brasil,Secom/PR,2403103
id2265,Jornal,A NOTICIA,CURRAIS NOVOS,n/d,RN,Rio Grande do Norte,Nordeste,Brasil,Secom/PR,2403103
id918,Jornal,CURVELO NOTICIAS,CURVELO,n/d,MG,Minas Gerais,Sudeste,Brasil,Secom/PR,3120904
id4126,Jornal,TRIBUNA DE DESCALVADO,DESCALVADO,n/d,SP,São Paulo,Sudeste,Brasil,Secom/PR,3513702
id4127,Jornal,O COMERCIO,DESCALVADO,n/d,SP,São Paulo,Sudeste,Brasil,Secom/PR,3513702
id4128,Jornal,FOLHA DO TROLEBUS,DIADEMA,RM São Paulo,SP,São Paulo,Sudeste,Brasil,Secom/PR,3513801
id4129,Jornal,FOLHA DO DIA,DIADEMA,RM São Paulo,SP,São Paulo,Sudeste,Brasil,Secom/PR,3513801
id4130,Jornal,DIADEMA JORNAL,DIADEMA,RM São Paulo,SP,São Paulo,Sudeste,Brasil,Secom/PR,3513801
id4131,Jornal,IMPRENSA BRASIL,DIADEMA,RM São Paulo,SP,São Paulo,Sudeste,Brasil,Secom/PR,3513801
id5148,Jornal,VOZ DE DIAMANTINA,DIAMANTINA,n/d,MG,Minas Gerais,Sudeste,Brasil,Atlas da Notícia,3121605
id919,Jornal,VOZ DE DIAMANTINA,DIAMANTINA,n/d,MG,Minas Gerais,Sudeste,Brasil,Secom/PR,3121605
id1359,Jornal,O DIVISOR,DIAMANTINO,n/d,MT,Mato Grosso,Centro-Oeste,Brasil,Secom/PR,5103502
id2785,Online,PORTAL TRI,DIONÍSIO CERQUEIRA,n/d,SC,Santa Catarina,Sul,Brasil,Secom/PR,4205001
id2977,Jornal,TRIBUNA REGIONAL,DIONÍSIO CERQUEIRA,n/d,SC,Santa Catarina,Sul,Brasil,Secom/PR,4205001
id5408,Jornal,JORNAL DA FRONTEIRA,DIONÍSIO CERQUEIRA,n/d,SC,Santa Catarina,Sul,Brasil,Adjori-Sc,4205001
id920,Jornal,O IMPACTO,DIVINO,n/d,MG,Minas Gerais,Sudeste,Brasil,Secom/PR,3122009
id921,Jornal,O CAMPEAO,DIVINO,n/d,MG,Minas Gerais,Sudeste,Brasil,Secom/PR,3122009
id5644,Jornal,GAZETA DO OESTE,DIVINÓPOLIS,n/d,MG,Minas Gerais,Sudeste,Brasil,Central de Diários,3122306
id763,Online,AGORA,DIVINÓPOLIS,n/d,MG,Minas Gerais,Sudeste,Brasil,Secom/PR,3122306
id764,Online,SISTEMA MPA,DIVINÓPOLIS,n/d,MG,Minas Gerais,Sudeste,Brasil,Secom/PR,3122306
id765,Online,DIVINEWS,DIVINÓPOLIS,n/d,MG,Minas Gerais,Sudeste,Brasil,Secom/PR,3122306
id922,Jornal,MAGAZINE,DIVINÓPOLIS,n/d,MG,Minas Gerais,Sudeste,Brasil,Secom/PR,3122306
id923,Jornal,ZUM ZUM,DIVINÓPOLIS,n/d,MG,Minas Gerais,Sudeste,Brasil,Secom/PR,3122306
id925,Jornal,AGORA,DIVINÓPOLIS,n/d,MG,Minas Gerais,Sudeste,Brasil,Secom/PR,3122306
id926,Jornal,O PASSAGEIRO,DIVINÓPOLIS,n/d,MG,Minas Gerais,Sudeste,Brasil,Secom/PR,3122306
id4133,Jornal,O DEMOCRATICO,DOIS CÓRREGOS,n/d,SP,São Paulo,Sudeste,Brasil,Secom/PR,3514106
id5568,Jornal,INDEPENDENTE,DOIS CÓRREGOS,n/d,SP,São Paulo,Sudeste,Brasil,Adjori-SP,3514106
id2526,Jornal,JORNAL DOIS IRMAOS,DOIS IRMÃOS,RM Porto Alegre,RS,Rio Grande do Sul,Sul,Brasil,Secom/PR,4306403
id5206,Jornal,JORNAL DOIS IRMÃOS,DOIS IRMÃOS,RM Porto Alegre,RS,Rio Grande do Sul,Sul,Brasil,Adjori-Rs,4306403
id5525,Jornal,GAZETA DA VIZINHANÇA,DOIS VIZINHOS,n/d,PR,Paraná,Sul,Brasil,Adjori-Pr,4107207
id2527,Jornal,PONCHE VERDE,DOM PEDRITO,n/d,RS,Rio Grande do Sul,Sul,Brasil,Secom/PR,4306601
id5207,Jornal,FOLHA DA CIDADE,DOM PEDRITO,n/d,RS,Rio Grande do Sul,Sul,Brasil,Adjori-Rs,4306601
id422,Online,MONTANHAS CAPIXABAS,DOMINGOS MARTINS,n/d,ES,Espírito Santo,Sudeste,Brasil,Secom/PR,3201902
id451,Jornal,O NOTICIÁRIO,DOMINGOS MARTINS,n/d,ES,Espírito Santo,Sudeste,Brasil,Secom/PR,3201902
id1192,Online,PORTAL AGRON,DOURADOS,n/d,MS,Mato Grosso do Sul,Centro-Oeste,Brasil,Secom/PR,5003702
id1193,Online,MS EM FOCO,DOURADOS,n/d,MS,Mato Grosso do Sul,Centro-Oeste,Brasil,Secom/PR,5003702
id1194,Online,FOLHA DE DOURADOS,DOURADOS,n/d,MS,Mato Grosso do Sul,Centro-Oeste,Brasil,Secom/PR,5003702
id1195,Online,CANAL BOA VIDA,DOURADOS,n/d,MS,Mato Grosso do Sul,Centro-Oeste,Brasil,Secom/PR,5003702
id1196,Online,DOURANEWS,DOURADOS,n/d,MS,Mato Grosso do Sul,Centro-Oeste,Brasil,Secom/PR,5003702
id1197,Online,MS TOTAL,DOURADOS,n/d,MS,Mato Grosso do Sul,Centro-Oeste,Brasil,Secom/PR,5003702
id1198,Online,CONESUL NEWS,DOURADOS,n/d,MS,Mato Grosso do Sul,Centro-Oeste,Brasil,Secom/PR,5003702
id1199,Online,DOURADOS NEWS,DOURADOS,n/d,MS,Mato Grosso do Sul,Centro-Oeste,Brasil,Secom/PR,5003702
id1242,Jornal,FOLHA DE DOURADOS,DOURADOS,n/d,MS,Mato Grosso do Sul,Centro-Oeste,Brasil,Secom/PR,5003702
id1243,Jornal,O PROGRESSO,DOURADOS,n/d,MS,Mato Grosso do Sul,Centro-Oeste,Brasil,Secom/PR,5003702
id1244,Jornal,DIARIO MS,DOURADOS,n/d,MS,Mato Grosso do Sul,Centro-Oeste,Brasil,Secom/PR,5003702
id5658,Jornal,DIÁRIO MS,DOURADOS,n/d,MS,Mato Grosso do Sul,Centro-Oeste,Brasil,Central de Diários,5003702
id4134,Jornal,DIARIO,DRACENA,n/d,SP,São Paulo,Sudeste,Brasil,Secom/PR,3514403
id4135,Jornal,REGIONAL,DRACENA,n/d,SP,São Paulo,Sudeste,Brasil,Secom/PR,3514403
id1818,Online,CAPITAL MERCADO & NEGOCIOS ONLINE,DUQUE DE CAXIAS,RM Rio de Janeiro,RJ,Rio de Janeiro,Sudeste,Brasil,Secom/PR,3301702
id1819,Online,TV PREFEITO,DUQUE DE CAXIAS,RM Rio de Janeiro,RJ,Rio de Janeiro,Sudeste,Brasil,Secom/PR,3301702
id1820,Online,BAIXADA FACIL,DUQUE DE CAXIAS,RM Rio de Janeiro,RJ,Rio de Janeiro,Sudeste,Brasil,Secom/PR,3301702
id1821,Online,JORNAL O MUNICIPAL,DUQUE DE CAXIAS,RM Rio de Janeiro,RJ,Rio de Janeiro,Sudeste,Brasil,Secom/PR,3301702
id2044,Jornal,PLANETA BAIXADA,DUQUE DE CAXIAS,RM Rio de Janeiro,RJ,Rio de Janeiro,Sudeste,Brasil,Secom/PR,3301702
id2045,Jornal,CAPITAL MERCADO & NEGOCIOS,DUQUE DE CAXIAS,RM Rio de Janeiro,RJ,Rio de Janeiro,Sudeste,Brasil,Secom/PR,3301702
id2046,Jornal,DC NEWS,DUQUE DE CAXIAS,RM Rio de Janeiro,RJ,Rio de Janeiro,Sudeste,Brasil,Secom/PR,3301702
id2047,Jornal,O PATRONO,DUQUE DE CAXIAS,RM Rio de Janeiro,RJ,Rio de Janeiro,Sudeste,Brasil,Secom/PR,3301702
id2048,Jornal,IMPRENSA,DUQUE DE CAXIAS,RM Rio de Janeiro,RJ,Rio de Janeiro,Sudeste,Brasil,Secom/PR,3301702
id2049,Jornal,BAIXADA FLUMINENSE,DUQUE DE CAXIAS,RM Rio de Janeiro,RJ,Rio de Janeiro,Sudeste,Brasil,Secom/PR,3301702
id2050,Jornal,DIARIO DEMOCRATICO,DUQUE DE CAXIAS,RM Rio de Janeiro,RJ,Rio de Janeiro,Sudeste,Brasil,Secom/PR,3301702
id2051,Jornal,POPULAR,DUQUE DE CAXIAS,RM Rio de Janeiro,RJ,Rio de Janeiro,Sudeste,Brasil,Secom/PR,3301702
id2052,Jornal,O MUNICIPAL,DUQUE DE CAXIAS,RM Rio de Janeiro,RJ,Rio de Janeiro,Sudeste,Brasil,Secom/PR,3301702
id2053,Jornal,JORNAL DO GRANDE RIO,DUQUE DE CAXIAS,RM Rio de Janeiro,RJ,Rio de Janeiro,Sudeste,Brasil,Secom/PR,3301702
id2054,Jornal,JORNAL INDEPENDENTE,DUQUE DE CAXIAS,RM Rio de Janeiro,RJ,Rio de Janeiro,Sudeste,Brasil,Secom/PR,3301702
id452,Jornal,JORNAL GUIA DO NORTE,ECOPORANGA,n/d,ES,Espírito Santo,Sudeste,Brasil,Secom/PR,3202108
id5208,Jornal,ECO DO JACUÍ,ELDORADO DO SUL,RM Porto Alegre,RS,Rio Grande do Sul,Sul,Brasil,Adjori-Rs,4306767
id5209,Jornal,ATUALIDADE,ELDORADO DO SUL,RM Porto Alegre,RS,Rio Grande do Sul,Sul,Brasil,Adjori-Rs,4306767
